corp_name,year,quarter,자산총계,부채총계,자본총계,매출액,영업이익,분기순이익,부채비율,자기자본비율,ROA,ROE,매출액성장률,영업이익성장률,순이익성장률
HS화성,2021,Q1,575020187336.0,182963150301.0,392000000000.0,67358741991.0,2565277143.0,4923207023.0,46.674273035969385,68.17151964978643,0.85617985792962,1.2559201589285716,-1.2776245323903201,-12.301355445686246,2420.0339124050624
HS화성,2021,Q2,707738723696.0,310057806047.0,398000000000.0,86458756796.0,3113365667.0,5408263961.0,77.90397136859296,56.235442074094536,0.7641610922116295,1.3588602917085426,28.355658434879928,21.365665128837886,9.85245868666369
HS화성,2021,Q3,742785275057.0,338499279820.0,404000000000.0,117112831955.0,4896612266.0,6517621092.0,83.78695045049504,54.389877339584814,0.8774569597519081,1.6132725475247527,35.455142191471126,57.27713316496852,20.51225936825165
HS화성,2021,Q4,807965790439.0,390984899166.0,416980891273.0,151301064702.0,18055901148.0,12829420649.0,93.76566345099486,51.608730989270924,1.5878668132755056,3.0767406654614535,29.192559155376465,268.7427177637185,96.84207578049246
HS화성,2022,Q1,774241228115.0,370145564154.0,404095663961.0,124370441227.0,6674118532.0,9564294152.0,91.59849935675712,52.19247558604289,1.235311916324274,2.366839094052508,-17.799361510140134,-63.036358710131324,-25.4503035353705
HS화성,2022,Q2,731741599044.0,389578484770.0,342163114274.0,138501638671.0,-8351864293.0,713213346.0,113.85753417536127,46.76010147858569,0.09746792405021026,0.20844249898569356,11.362183252375724,-225.13808756850526,-92.54295889832227
HS화성,2022,Q3,772323553351.0,425582088833.0,346741464518.0,172469056919.0,4453608764.0,4354739625.0,122.73758185355625,44.895881138615934,0.5638491285298002,1.2559039141896273,24.524921563337585,-153.32472616602178,510.58022111100536
HS화성,2022,Q4,746127741905.0,389175292526.0,356952449379.0,210365605745.0,11769213824.0,8040053740.0,109.02720886298974,47.84066177028017,1.0775706743556108,2.2524159041316296,21.97295532484884,164.26240937763703,84.62765704390421
HS화성,2023,Q1,869360037985.0,507880311839.0,361479726146.0,221492119330.0,12085063993.0,10093929893.0,140.50035869338615,41.57997956563964,1.1610759008886216,2.792391706339599,5.2891315315523935,2.683698110369215,25.545552547513207
HS화성,2023,Q2,1017107055574.0,643308580155.0,373798475419.0,233195435384.0,11368509479.0,12220329772.0,172.10037559246314,36.75114368448151,1.2014792056578065,3.2692294312602344,5.283852125033528,-5.929257093012064,21.06612490418256
HS화성,2023,Q3,998055252900.0,618612287766.0,379442965134.0,228884525897.0,6589949978.0,5269443715.0,163.03169240403165,38.01823236053027,0.5279711418469907,1.3887314298050302,-1.8486251585076219,-42.03329829496991,-56.87969299262541
HS화성,2023,Q4,991687669827.0,622246444215.0,369441225612.0,224496446354.0,-4789850183.0,-8375568597.0,168.42907642053592,37.25378835016161,-0.8445772647814728,-2.2670909515107316,-1.9171586745775349,-172.68416602539497,-258.9459732373287
HS화성,2024,Q1,1067851465134.0,692115474990.0,375735990144.0,188305377517.0,14733199610.0,11059177872.0,184.20260319612936,35.1861660925708,1.035647581437015,2.9433373863817502,-16.120998539073383,-407.5920758918651,-232.04092049298276
HS화성,2024,Q2,1042696950982.0,667066957184.0,375629993798.0,139979886394.0,4894670231.0,871135399.0,177.58618007025396,36.02484820198582,0.08354636485505926,0.2319131627887161,-25.663362225880793,-66.77795481927906,-92.12296421051722
HS화성,2024,Q3,1009555978698.0,633492380070.0,376063598628.0,133341378042.0,4282621311.0,-2965572533.0,168.45352285655466,37.25039587334227,-0.293750182810529,-0.7885827141524346,-4.742473024527715,-12.504395416133196,-440.42613081781104
HS화성,2024,Q4,833478390833.0,450537649623.0,382940741210.0,151153392514.0,-176722688.0,4503009037.0,117.65205451877753,45.94489136392355,0.5402670406967092,1.1759023139641873,13.35820488250059,-104.12650746275614,-251.84282248678355
HS화성,2025,Q1,790675688034.0,406662202198.0,384013485836.0,151094894171.0,10574679460.0,6879620051.0,105.8978960889078,48.5677619342062,0.8700937887828629,1.7915048051041802,-0.038701309991817645,-6083.770154061939,52.77828657397829
HS화성,2025,Q2,850236811293.0,460724267302.0,389512543991.0,116134021553.0,2351559280.0,3324040246.0,118.28226700515334,45.81224181515356,0.39095463779614015,0.8533846463432009,-23.138354747072665,-77.76235876562447,-51.68279321593017
KCC건설,2016,Q2,903251838701.0,594104834705.0,309147003996.0,252199286028.0,11696420002.0,1895832142.0,192.17551101115865,34.22600328614839,0.20988965211811433,0.6132461636356437,9.004875791420485,2.957985551048159,-77.49813582046659
KCC건설,2016,Q3,939980053176.0,625397222002.0,314582831174.0,298557431493.0,7096883907.0,5699833168.0,198.80208327583026,33.46696880546444,0.6063780979970194,1.8118703893434494,18.381553015123586,-39.32430687521066,200.6507296572673
KCC건설,2016,Q4,902760269704.0,592742981960.0,310017287744.0,338613279373.0,5034771395.0,628188041.0,191.19675108230211,34.34104248358753,0.06958525558573511,0.20263000349797683,13.416463184216255,-29.056590737887632,-88.97883459946209
KCC건설,2017,Q1,944018422464.0,622851239600.0,321167182864.0,316522154504.0,16874996453.0,13655432506.0,193.9336497726014,34.021283400986555,1.4465218242624653,4.2518143928118795,-6.523998382433637,235.16906983618867,2073.7810360512735
KCC건설,2017,Q2,922660796498.0,595942932922.0,326717863576.0,352192992141.0,35044588203.0,5455293301.0,182.40292293762928,35.41039836265637,0.5912566483485381,1.6697260569993315,11.269617980737333,107.67167744660387,-60.050380692057736
KCC건설,2017,Q3,929634472651.0,593785510579.0,335848962072.0,292910561210.0,11297096570.0,9089363631.0,176.80135347618048,36.12699097896762,0.9777352172709601,2.706384314819292,-16.832370959631803,-67.7636486850403,66.61548938778132
KCC건설,2017,Q4,942080848297.0,603946081757.0,338134766540.0,364796404098.0,8635966808.0,-5716766748.0,178.61105734170508,35.892329957799944,-0.6068233696008365,-1.6906770062414533,24.541908830819526,-23.55587336543411,-162.89512643660237
KCC건설,2018,Q1,923392919633.0,576806340337.0,346586579296.0,258861342247.0,16439455286.0,13570406543.0,166.4248920164858,37.534030414024606,1.4696242795963306,3.9154448999625813,-29.039502763996893,90.36033430294306,-337.37904905334085
KCC건설,2018,Q2,926889552791.0,577595896590.0,349293656201.0,250898300558.0,13410896546.0,4826672345.0,165.36111845604896,37.68449597357373,0.5207386716644052,1.3818379633618383,-3.076180328773015,-18.422500547078048,-64.43236737450778
KCC건설,2018,Q3,891103104388.0,533541704903.0,357561399485.0,232732399812.0,7880828294.0,8251091160.0,149.21680742705072,40.12570461535642,0.925941242867374,2.307601204124423,-7.240344277182775,-41.235634269726916,70.94782015910799
KCC건설,2018,Q4,969157830353.0,615539948148.0,353617882205.0,321135212292.0,10040543208.0,-2503901058.0,174.06923663186186,36.487130488973136,-0.25835844065646096,-0.7080810060811443,37.98474666673455,27.40466907068995,-130.34630219744173
KCC건설,2019,Q1,1069193386040.0,706548318599.0,362645067441.0,340709058428.0,20217582181.0,11813604133.0,194.8319119807002,33.91763100818816,1.1049080818535888,3.257621623358216,6.095203947364691,101.35944601972575,-571.8079452562778
KCC건설,2019,Q2,1069591700915.0,693659804390.0,375931896525.0,384659931240.0,15510766952.0,12694960586.0,184.5174114785098,35.1472338653528,1.1868978204617597,3.37693095567265,12.899825151343268,-23.280801763839754,7.460521303046108
KCC건설,2019,Q3,1110000000000.0,733000000000.0,381000000000.0,392000000000.0,9863000000.0,5093000000.0,192.38845144356955,34.32432432432432,0.45882882882882886,1.336745406824147,1.9081968679031336,-36.41191289558871,-59.88171869067038
KCC건설,2019,Q4,1040000000000.0,662000000000.0,378000000000.0,525000000000.0,13209000000.0,-1374000000.0,175.13227513227514,36.34615384615385,-0.13211538461538463,-0.3634920634920635,33.928571428571416,33.92476933995741,-126.97820537993323
KCC건설,2020,Q1,1007074496202.0,617206294102.0,389868202100.0,331562274803.0,18469011995.0,15830492041.0,158.31152445299668,38.71294562322029,1.571928601181129,4.060472733023641,-36.84528098990476,39.82142474827768,-1252.146436754003
KCC건설,2020,Q2,1034752706533.0,636292771747.0,398459934786.0,301950177383.0,14956910310.0,11023651484.0,159.68801784017063,38.50774511342556,1.0653416429260083,2.7665645957404594,-8.931081630922645,-19.016186063178743,-30.364441891954964
KCC건설,2020,Q3,983798713509.0,582116598189.0,401682115320.0,218712325372.0,8295842121.0,6527755838.0,144.9197203428529,40.82970528465987,0.6635255513515451,1.6251049247735774,-27.566750492555382,-44.53505470676317,-40.784087310139064
KCC건설,2020,Q4,977535499042.0,576990405484.0,400545093558.0,249387972025.0,12580886098.0,4259474775.0,144.05129778488978,40.97499210520134,0.43573607088175836,1.0634195359038188,14.025568335403538,51.65291135607426,-34.74825222162361
KCC건설,2021,Q1,1010284238305.0,600522472737.0,409761765568.0,246983337542.0,14306039287.0,14463411020.0,146.5540524271641,40.55905754359546,1.4316180013127717,3.52971219751341,-0.9642142976963419,13.71249350452548,239.55855554984478
KCC건설,2021,Q2,1126745757814.0,695862302168.0,430883455646.0,317777673239.0,21351017767.0,21121693155.0,161.49663976416352,38.24140917840749,1.8745748993080928,4.901950371553116,28.66360799945109,49.24478633580869,46.035351728530216
KCC건설,2021,Q3,1073346697972.0,635793084467.0,437553613505.0,341734970141.0,1475254553.0,6670127298.0,145.3063270061955,40.76535702133536,0.6214326937049003,1.5244137157431519,7.539011994710454,-93.09047199014492,-68.42048954573974
KCC건설,2021,Q4,1089774227600.0,647274466274.0,442499761326.0,457469404700.0,-5251534179.0,4935103638.0,146.27679444037884,40.60471886002601,0.45285560192302715,1.115278259859714,33.86672265681441,-455.9747820008932,-26.011852285341497
KCC건설,2022,Q1,1108014009926.0,664051518253.0,443962491673.0,428621353240.0,8342128335.0,5193233528.0,149.57378848619183,40.06831030075608,0.4686974606347113,1.1697460090446266,-6.306006732607184,-258.85126232937347,5.230485698667309
KCC건설,2022,Q2,1122998176515.0,677987530598.0,445010645917.0,439190349690.0,-4977816966.0,1048172494.0,152.3531036433796,39.627014114840456,0.09333697203790602,0.2355387457844092,2.465811927032502,-159.67082698926137,-79.81657307824422
KCC건설,2022,Q3,1141356333053.0,702319041245.0,439037291808.0,494538781628.0,-7882946567.0,-5973246944.0,159.96796954372124,38.46627727850991,-0.5233463705433898,-1.3605329331824103,12.602378894952349,58.3615191326422,-669.8725141322016
KCC건설,2022,Q4,1198128493039.0,747474269742.0,450654223297.0,530727194561.0,3426796578.0,4169997320.0,165.86425492109126,37.61317971446748,0.34804258009280675,0.9253208123718829,7.317608704795475,-143.47101111081273,-169.81123263602342
KCC건설,2023,Q1,1292373679040.0,839426157847.0,452947521193.0,516047442743.0,9276422999.0,5322917128.0,185.3252570267014,35.04772099115003,0.41187136617901143,1.175173034169651,-2.765969403573265,170.70247059759964,27.647974795341113
KCC건설,2023,Q2,1326014550281.0,868871480004.0,457143070277.0,523691573236.0,5609982056.0,4392209251.0,190.06554763643655,34.47496637047651,0.3312338654254761,0.9607953257037446,1.4812844439977102,-39.52429663238991,-17.484921418449705
KCC건설,2023,Q3,1311404168851.0,846957116116.0,464447052735.0,440524643135.0,8409062519.0,7303982458.0,182.35816356859286,35.41601161310399,0.5569589171276966,1.5726189702332853,-15.880899054207443,49.894641998120505,66.29404567501102
KCC건설,2023,Q4,1240984037441.0,794813854224.0,446170183217.0,429328336239.0,-5148527022.0,-6668430820.0,178.14140974037997,35.95293490938333,-0.5373502493836095,-1.4945935588790191,-2.5415846923616647,-161.22593345414037,-191.2985601806329
KCC건설,2024,Q1,1276180914237.0,831845931033.0,444334983204.0,434461065197.0,17542635611.0,1027098228.0,187.21144237501747,34.81755433316897,0.08048218058597742,0.23115403171585203,1.195525318213031,-440.7311554555147,-115.4023975913422
KCC건설,2024,Q2,1291436732789.0,845990448990.0,445446283799.0,447989612517.0,3024169216.0,1111300595.0,189.91974560320693,34.49230399672849,0.08605149340920665,0.24948027077973228,3.113868745376691,-82.76103270306935,8.198083173014691
KCC건설,2024,Q3,1318563974863.0,861178057484.0,457385917379.0,399769040275.0,26017807576.0,11939633580.0,188.2825913003371,34.68818548804375,0.9055027899757795,2.610406907239026,-10.7637701622312,760.3290926429429,974.3838016211987
KCC건설,2024,Q4,1478637715786.0,970078202930.0,508559512856.0,544819881971.0,18012246923.0,1883235959.0,190.75018329362769,34.39378743194474,0.12736290565934386,0.37030788165263234,36.28366058467658,-30.76954362743727,-84.22702048281788
KCC건설,2025,Q1,1640022885392.0,1121195133343.0,518827752049.0,449516103225.0,28886508274.0,13575342238.0,216.10161154932018,31.635397083193094,0.8277532197213947,2.616541267190714,-17.4927130781679,60.37148723024976,620.8519024460704
KCC건설,2025,Q2,1609916858984.0,1081797751198.0,528119107786.0,487165234011.0,17144446316.0,9291355737.0,204.83972938096326,32.80412307249767,0.5771326441580137,1.7593295906204867,8.375479880674085,-40.64894879859442,-31.557116026204447
경동인베스트,2016,Q2,992894121955.0,403748248887.0,589145873068.0,231278711987.0,-553001473.0,-1916323712.0,68.53111722305128,59.336223273029034,-0.1930038328987964,-0.32527151586765257,-40.476082291356555,-106.22797146387522,-116.35767715678675
경동인베스트,2016,Q3,1001860170717.0,404487561949.0,597372608768.0,204179817906.0,10178691139.0,7803427296.0,67.71109957371509,59.62634569457723,0.7788938540610244,1.3062914471578317,-11.716985903364597,-1940.6264062519053,-507.2082001143657
경동인베스트,2016,Q4,1126122628417.0,538198062173.0,587924566244.0,357896577299.0,10162518808.0,1530177983.0,91.54202649011906,52.20786363830114,0.13588022692972468,0.26026774026056715,75.28499191030129,-0.15888419030650747,-80.39094970764498
경동인베스트,2017,Q1,1143310698873.0,833314512996.0,309996185877.0,26145184019.0,-784419915.0,8932967448.0,268.8144406159377,27.11390579853523,0.7813245740467162,2.881637857165254,-92.69476556151658,-107.71875486599345,483.78617044838245
경동인베스트,2017,Q2,509987568978.0,186241148695.0,323746420283.0,31781614983.0,-3037575110.0,-631130662.0,57.52685961197624,63.48123757835475,-0.1237541266475901,-0.19494598934817653,21.558199628290776,287.2383976890745,-107.06518484113926
경동인베스트,2017,Q3,560566125449.0,192644179978.0,367921945471.0,33739776005.0,-1548693213.0,26884134083.0,52.36006776692379,65.6339954856001,4.795889880335965,7.307021071706917,6.16130118953182,-49.01547593336713,-4359.678019414623
경동인베스트,2017,Q4,599276330576.0,198873240829.0,400403089747.0,103403284260.0,41751150150.0,16744888698.0,49.66825829307678,66.81443422972319,2.7941848932871243,4.182007863271106,206.47294233570594,-2795.895468484887,-37.71460651734915
경동인베스트,2018,Q1,626265518656.0,189512548493.0,436752970163.0,60892556171.0,27683614531.0,27433344321.0,43.391244350844886,69.73926508045592,4.380465394274533,6.2812038372083965,-41.111584020977396,-33.69376788054783,63.83115358823868
경동인베스트,2018,Q2,616134220912.0,181493269807.0,434640951105.0,45820337712.0,3135851945.0,3305968559.0,41.757057025019044,70.54322521830484,0.5365662946145915,0.7606205882338382,-24.752152655036884,-88.6725342838144,-87.9490866286058
경동인베스트,2018,Q3,611942592398.0,181457780760.0,430484811638.0,37670834698.0,-509398753.0,-389005604.0,42.15195887389172,70.34725429898135,-0.06356897016689361,-0.0903645363281991,-17.785776842639255,-116.24434960369278,-111.76676659374122
경동인베스트,2018,Q4,592002535525.0,194135225954.0,397867309571.0,84260287060.0,8902544905.0,-522334136.0,48.793962530705556,67.20702795946019,-0.08823173967266598,-0.13128350166873629,123.6751262229756,-1847.657380896651,34.274193129618766
경동인베스트,2019,Q1,598781788033.0,193602161157.0,405179626876.0,58050189711.0,6773078854.0,3477491825.0,47.78181041571704,67.66732639063996,0.5807611210794456,0.858259298921819,-31.10610972679969,-23.919745125958446,-765.7600155391721
경동인베스트,2019,Q2,597074221965.0,189716256805.0,407357965160.0,61143335255.0,3344302171.0,2206956233.0,46.572369520376064,68.22568286725983,0.3696284568670208,0.5417731876515935,5.3283986829312235,-50.62360496475035,-36.53597638579639
경동인베스트,2019,Q3,598121020214.0,184703457735.0,413417562479.0,63172045288.0,7092962414.0,5919407980.0,44.67721608812452,69.11938362090744,0.9896672713294897,1.4318230566948116,3.3179577537587823,112.09095504306927,168.2159207096519
경동인베스트,2019,Q4,605467383487.0,190933745534.0,414533637953.0,89399454268.0,4749162069.0,-2747846902.0,46.05989190089518,68.46506504869399,-0.4538389642353045,-0.6628767005662282,41.517428888727295,-33.04402601054019,-146.4209750583875
경동인베스트,2020,Q1,606709111114.0,191657416827.0,415051694287.0,61926625810.0,3260362073.0,4927368985.0,46.176758091842096,68.41032822548337,0.812146858311174,1.1871699484240203,-30.730420764809672,-31.348687923667484,-279.31744965171276
경동인베스트,2020,Q2,600644591522.0,181282230045.0,419362361476.0,75210122138.0,4106150442.0,3537227990.0,43.22806400816558,69.81871932174717,0.5889053260326311,0.8434776973189175,21.450379629524342,25.941547290229437,-28.21264247171049
경동인베스트,2020,Q3,594999650718.0,175137373375.0,419862277343.0,72736147732.0,-1242803496.0,-24108082.0,41.71305278562195,70.56513005282312,-0.004051780865906091,-0.005741902357259229,-3.2894168174073757,-130.2668768121088,-100.68155295808343
경동인베스트,2020,Q4,589277834910.0,158532500949.0,430745333961.0,100660092155.0,13341902739.0,8043220330.0,36.80422942511866,73.09715527087278,1.364928367147635,1.8672797348811765,38.39073870929648,-1173.5327653922209,-33463.16978679598
경동인베스트,2021,Q1,586704015064.0,153514301653.0,433189713411.0,67891658854.0,2148624415.0,3326976172.0,35.438122582414444,73.83445524294665,0.5670621108050676,0.7680182767505942,-32.55354987212012,-83.89566722953758,-58.636267123121314
경동인베스트,2021,Q2,586055554632.0,148845454895.0,437210099737.0,76636698969.0,2791895645.0,3691071405.0,34.044377059115675,74.60215951908108,0.6298159578604664,0.8442328773329647,12.88087559298865,29.93874711230069,10.943728303924871
경동인베스트,2021,Q3,579418818238.0,141263794821.0,438155023417.0,77757254903.0,-297299529.0,-151467227.0,32.240596882660114,75.61974337482167,-0.026141233634870288,-0.03456932339124318,1.462166232464246,-110.64866194166079,-104.10361140114546
경동인베스트,2021,Q4,577693061246.0,137939973548.0,439753087698.0,76175496159.0,9248881946.0,7024812881.0,31.36759636415109,76.12227274281544,1.2160112960070004,1.597444811080959,-2.034226575993714,-3210.964210777475,-4737.84345969442
경동인베스트,2022,Q1,582057409173.0,136762783292.0,445294625881.0,57566988345.0,6965438599.0,7248260672.0,30.71287532864776,76.5035577012385,1.24528277756974,1.6277449245338562,-24.4284694584184,-24.688858181258922,3.180836198560666
경동인베스트,2022,Q2,579708991011.0,133740614393.0,445968376618.0,76471910932.0,555259415.0,548094839.0,29.98881118146125,76.92969809563256,0.09454654792297329,0.1228999336581835,32.839867310241175,-92.02836394136449,-92.43825706879876
경동인베스트,2022,Q3,582345457583.0,138126429040.0,444219028543.0,67325846918.0,-1802768703.0,-1537964965.0,31.09421707868813,76.2810154623189,-0.2640983878166163,-0.3462177138256306,-11.960030686473655,-424.6714336217064,-380.6019789943689
경동인베스트,2022,Q4,586813597619.0,136105199735.0,450708397884.0,74174815349.0,8991491384.0,3098385331.0,30.198061623433464,76.80605897899304,0.5280016249745607,0.6874478810571085,10.17286635746557,-598.76012208539,-301.4600723365633
경동인베스트,2023,Q1,571926704389.0,119050228693.0,452876475696.0,80652449341.0,3555217600.0,3596647097.0,26.28757179538604,79.18435565617038,0.6288650397680531,0.7941783885931629,8.732929042724379,-60.460201226168465,16.081336333953878
경동인베스트,2023,Q2,591448375078.0,132992417656.0,458455957422.0,70772991009.0,2246087877.0,5348173185.0,29.00876638267414,77.51411226069207,0.9042502119132012,1.1665620434019375,-12.249421329077649,-36.82277346399275,48.69885870818311
경동인베스트,2023,Q3,598284024070.0,141404307772.0,456879716298.0,71688229626.0,-3936447394.0,-2140579076.0,30.950007787119393,76.36502027748354,-0.35778643418189443,-0.46852136342244755,1.2932032459721965,-275.2579422341097,-140.0244906429671
경동인베스트,2023,Q4,606915246461.0,141328888628.0,465586357833.0,89427270736.0,19340066063.0,13385676115.0,30.355032154677712,76.71357088949293,2.2055264212019026,2.875014675537653,24.744705236194562,-591.3076214984724,-725.3296720069407
경동인베스트,2024,Q1,607122463018.0,143858504088.0,463263958930.0,77971196826.0,1623098799.0,-674566023.0,31.053247574076288,76.30486222287334,-0.11110872420149615,-0.14561159140418437,-12.810492611162982,-91.60758399835461,-105.03946171418328
경동인베스트,2024,Q2,604589585794.0,136811807699.0,467777778095.0,71288590890.0,136857639.0,3690386973.0,29.247179773301497,77.3711273045951,0.6103953921325755,0.7889188297975384,-8.5706083887783,-91.56812640830498,-647.0757267891626
경동인베스트,2024,Q3,592912686622.0,127911995439.0,465000691183.0,61852517945.0,-3092921323.0,-2655250965.0,27.507915120207965,78.42650388073956,-0.4478317001661332,-0.5710208641292174,-13.23644194280693,-2359.955195486019,-171.95047523272297
경동인베스트,2024,Q4,616320126682.0,133834417001.0,482485709681.0,82599260104.0,25728125260.0,21637532744.0,27.738524543967507,78.28491863124665,3.5107619899559475,4.48459556622016,33.542275801040546,-931.8389824104814,-914.8959563225317
경동인베스트,2025,Q1,607680448317.0,121687991580.0,485992456737.0,66478563249.0,2197842866.0,4071241351.0,25.039070029404336,79.97500299425123,0.6699641830299949,0.837716983990802,-19.516756971796813,-91.45743094846857,-81.18435498553347
경동인베스트,2025,Q2,602755238247.0,116488960551.0,486266277696.0,51773858571.0,-1263941950.0,209984209.0,23.955796627095253,80.67391983356525,0.03483739263895897,0.04318296756973064,-22.119468230567087,-157.50829458979166,-94.84225593875877
계룡건설,2016,Q2,1360892121976.0,1038574648963.0,322317473013.0,478857641391.0,15949518398.0,6391381828.0,322.22101993245377,23.684277967969912,0.4696464712221117,1.982946120870778,28.937935017466042,79.78867231537625,100.36170604059475
계룡건설,2016,Q3,1314558936462.0,986121458924.0,328437477538.0,486178969156.0,13393045963.0,6263023047.0,300.2463258200814,24.98461411109917,0.4764353178303501,1.9069148545252033,1.5289153042922665,-16.02852431782875,-2.008310322466933
계룡건설,2016,Q4,1513435499175.0,1184026757104.0,329408742071.0,622090842067.0,39422618636.0,2775826729.0,359.4399922904285,21.765628085938676,0.18341229147282137,0.8426694178024288,27.955111498743168,194.35140254808368,-55.67912319387638
계룡건설,2017,Q1,1453619838784.0,1120086147639.0,333533691145.0,456140502390.0,15558976290.0,4357413424.0,335.8239894128282,22.9450425927051,0.2997629302889204,1.3064387615659683,-26.676222901080248,-60.532869635930695,56.97714048490956
계룡건설,2017,Q2,1675066625754.0,1326994806278.0,348071819476.0,605828263171.0,27991639574.0,14192697669.0,381.2416668133911,20.77958059246282,0.8472915316196108,4.077519889534925,32.81615204014858,79.90669213880524,225.7138189098304
계룡건설,2017,Q3,1600169195178.0,1235661498508.0,364507696670.0,567171736307.0,25412633703.0,16653701790.0,338.9946247490852,22.77932219720383,1.0407463060896802,4.568820341008357,-6.380773102539927,-9.213486277508043,17.33993197343573
계룡건설,2017,Q4,1582918161209.0,1200588476378.0,382329684831.0,611692036500.0,46006719849.0,21249375863.0,314.0191630447665,24.153471367021563,1.3424178446957844,5.557867125173081,7.849527284783808,81.03877145000062,27.59551078163025
계룡건설,2018,Q1,1783797590274.0,1404494156650.0,379303433624.0,462592786873.0,20491891502.0,10845626124.0,370.2824789195719,21.263815787851645,0.608007667637563,2.859353531387003,-24.374888134905447,-55.458916503378134,-48.96026032047038
계룡건설,2018,Q2,1793290188081.0,1400065296046.0,393224892035.0,616460585376.0,46132131609.0,29209472908.0,356.0469655927539,21.927566137847997,1.6288202044565392,7.428185117385737,33.262040150496944,125.12383302682197,169.3203008663845
계룡건설,2018,Q3,1718819131362.0,1301358037193.0,417461094169.0,555249605222.0,35277512475.0,24325129399.0,311.7315734017057,24.287668583151152,1.4152233329940107,5.826921296084301,-9.929423162823191,-23.52941161704818,-16.721779007735048
계룡건설,2018,Q4,1726211682257.0,1286386579150.0,439825103107.0,658354960273.0,51791387542.0,30149047288.0,292.47684365052027,25.47921020508529,1.7465440419555323,6.854780928833293,18.569190159041437,46.81133648156977,23.9419811236006
계룡건설,2019,Q1,1704382536943.0,1255360576797.0,449021960146.0,539805443513.0,23980110728.0,15458181998.0,279.57665509028067,26.34513968626849,0.9069666969086629,3.4426338509087073,-18.006929986650523,-53.698651713948706,-48.72746110238546
계룡건설,2019,Q2,1843770965346.0,1373372905752.0,470398059594.0,544180628666.0,42024134162.0,21207116857.0,291.9597302202642,25.5128249893948,1.1502034284947262,4.508334255312158,0.8105114917935419,75.24578863987972,37.19023918688371
계룡건설,2019,Q3,1899164483019.0,1410026559689.0,489137923330.0,527030541488.0,29827747117.0,18514092304.0,288.26768329261535,25.75542706824654,0.9748545989323232,3.7850453667460475,-3.151543122738787,-29.02233987256896,-12.698683046635317
계룡건설,2019,Q4,2006740304864.0,1504073074349.0,502667230515.0,664693501557.0,40070919295.0,19377446716.0,299.2184457315877,25.048942770353467,0.9656180557609939,3.8549253939126156,26.120490034662346,34.34108562681899,4.663228409061526
계룡건설,2020,Q1,2062714195002.0,1553497948171.0,509216246831.0,474998653321.0,24645247909.0,12377941671.0,305.0762731627019,24.686708806525,0.6000803068593804,2.4307829430092838,-28.538694570001443,-38.49592586692863,-36.12191609960921
계룡건설,2020,Q2,2130347774880.0,1595030465408.0,535317309472.0,550047491064.0,43749227437.0,26055821987.0,297.9598150826148,25.128165259409524,1.223078329943931,4.867360260160401,15.799800108545291,77.51587485968672,110.50205825452868
계룡건설,2020,Q3,2035724679586.0,1466894397040.0,568830282546.0,554406528885.0,50777739987.0,33954896570.0,257.8790971666273,27.942397528023367,1.6679513153470888,5.969249108543047,0.7924839021750563,16.065455236029557,30.31596772092271
계룡건설,2020,Q4,2070254078107.0,1464251994000.0,606002084107.0,620509234906.0,55625074847.0,23025061154.0,241.6249106069842,29.271870081817035,1.1121852818690576,3.7995019749692034,11.9231471090254,9.54618078953693,-32.18927612831188
계룡건설,2021,Q1,2294072920407.0,1673950044395.0,620122876012.0,499078511848.0,33531244894.0,20046384346.0,269.9384443225422,27.031524172386888,0.8738337900106287,3.23264712873003,-19.569527128213547,-39.71919141460998,-12.93667273271295
계룡건설,2021,Q2,2373469164724.0,1706461425546.0,667007739178.0,650527209316.0,64032332358.0,46883251911.0,255.83832470204783,28.102650293144354,1.9753048663032384,7.02889174401147,30.34566583666607,90.96318243006178,133.87385526385435
계룡건설,2021,Q3,2225894380387.0,1534875439869.0,691018940518.0,569368378245.0,39544809596.0,23378360077.0,222.11770906285585,31.0445520958572,1.050290628476962,3.3831721109518607,-12.47585495406639,-38.242434501826494,-50.134943451917756
계룡건설,2021,Q4,2327054067482.0,1572714062300.0,754340005182.0,842827312597.0,95633602690.0,66109924131.0,208.4887519548364,32.41609276393982,2.840927722944339,8.763942476449943,48.02847239161747,141.8360428764675,182.78255580484446
계룡건설,2022,Q1,2442732566770.0,1677471928167.0,765260638603.0,625076229709.0,33490716371.0,18145725290.0,219.20269298434866,31.32805649760081,0.7428453501970502,2.3711823625379997,-25.835788616892895,-64.98017911176949,-72.55219162853163
계룡건설,2022,Q2,2576451712907.0,1805483572912.0,770968139995.0,750547303544.0,16666719293.0,8582008650.0,234.183940846597,29.923640180514766,0.33309410019242913,1.113146990750572,20.07292356860413,-50.23480803345279,-52.705066825135425
계룡건설,2022,Q3,2544657061418.0,1762114543595.0,782542517823.0,726279195839.0,32827815871.0,16652743452.0,225.17812175843525,30.7523764081173,0.6544199493318099,2.1280304996496833,-3.2333881675956633,96.96627328923479,94.04249204526263
계룡건설,2022,Q4,2560028661008.0,1757274727927.0,802753933081.0,847777520908.0,49851218292.0,16958834563.0,218.90577616761254,31.357224444702865,0.6624470585545137,2.1125819337827907,16.72887310625011,51.85664038050861,1.8380821867716834
계룡건설,2023,Q1,2801611744949.0,1989381183692.0,812230561257.0,667664151075.0,25559545348.0,14743570949.0,244.92813722907115,28.9915461241681,0.526253181782988,1.8151952970327778,-21.24535805574228,-48.72834361181152,-13.062593456941663
